城市编码,区域年鉴.年份,城市别名,级别
320800,2010,淮安市,地级市（区）
320900,2010,盐城市,地级市（区）
321000,2010,扬州市,地级市（区）
321100,2010,镇江市,地级市（区）
321200,2010,泰州市,地级市（区）
321300,2010,宿迁市,地级市（区）
330100,2010,杭州市,副省级城市
330200,2010,宁波市,副省级城市
330300,2010,温州市,地级市（区）
330400,2010,嘉兴市,地级市（区）
330500,2010,湖州市,地级市（区）
330600,2010,绍兴市,地级市（区）
330700,2010,金华市,地级市（区）
330800,2010,衢州市,地级市（区）
330900,2010,舟山市,地级市（区）
331000,2010,台州市,地级市（区）
331100,2010,丽水市,地级市（区）
340100,2010,合肥市,地级市（区）
340200,2010,芜湖市,地级市（区）
340300,2010,蚌埠市,地级市（区）
340400,2010,淮南市,地级市（区）
340500,2010,马鞍山市,地级市（区）
340600,2010,淮北市,地级市（区）
340700,2010,铜陵市,地级市（区）
340800,2010,安庆市,地级市（区）
341000,2010,黄山市,地级市（区）
341100,2010,滁州市,地级市（区）
341200,2010,阜阳市,地级市（区）
341300,2010,宿州市,地级市（区）
341400,2010,巢湖市,
341500,2010,六安市,地级市（区）
341600,2010,亳州市,地级市（区）
341700,2010,池州市,地级市（区）
341800,2010,宣城市,地级市（区）
350100,2010,福州市,地级市（区）
350200,2010,厦门市,副省级城市
350300,2010,莆田市,地级市（区）
350400,2010,三明市,地级市（区）
350500,2010,泉州市,地级市（区）
350600,2010,漳州市,地级市（区）
350700,2010,南平市,地级市（区）
350800,2010,龙岩市,地级市（区）
350900,2010,宁德市,地级市（区）
360100,2010,南昌市,地级市（区）
360200,2010,景德镇市,地级市（区）
360300,2010,萍乡市,地级市（区）
360400,2010,九江市,地级市（区）
360500,2010,新余市,地级市（区）
360600,2010,鹰潭市,地级市（区）
360700,2010,赣州市,地级市（区）
360800,2010,吉安市,地级市（区）
360900,2010,宜春市,地级市（区）
361000,2010,抚州市,地级市（区）
361100,2010,上饶市,地级市（区）
370100,2010,济南市,副省级城市
370200,2010,青岛市,副省级城市
370300,2010,淄博市,地级市（区）
370400,2010,枣庄市,地级市（区）
370500,2010,东营市,地级市（区）
370600,2010,烟台市,地级市（区）
370700,2010,潍坊市,地级市（区）
370800,2010,济宁市,地级市（区）
370900,2010,泰安市,地级市（区）
371000,2010,威海市,地级市（区）
371100,2010,日照市,地级市（区）
371200,2010,莱芜市,地级市（区）
371300,2010,临沂市,地级市（区）
371400,2010,德州市,地级市（区）
371500,2010,聊城市,地级市（区）
371600,2010,滨州市,地级市（区）
371700,2010,菏泽市,地级市（区）
410100,2010,郑州市,地级市（区）
410200,2010,开封市,地级市（区）
410300,2010,洛阳市,地级市（区）
410400,2010,平顶山市,地级市（区）
410500,2010,安阳市,地级市（区）
410600,2010,鹤壁市,地级市（区）
410700,2010,新乡市,地级市（区）
410800,2010,焦作市,地级市（区）
410900,2010,濮阳市,地级市（区）
411000,2010,许昌市,地级市（区）
411100,2010,漯河市,地级市（区）
411200,2010,三门峡市,地级市（区）
411300,2010,南阳市,地级市（区）
411400,2010,商丘市,地级市（区）
411500,2010,信阳市,地级市（区）
411600,2010,周口市,地级市（区）
411700,2010,驻马店市,地级市（区）
419001,2010,济源市,省直辖县
420100,2010,武汉市,副省级城市
420200,2010,黄石市,地级市（区）
420300,2010,十堰市,地级市（区）
420500,2010,宜昌市,地级市（区）
420600,2010,襄阳市,地级市（区）
420700,2010,鄂州市,地级市（区）
420800,2010,荆门市,地级市（区）
420900,2010,孝感市,地级市（区）
421000,2010,荆州市,地级市（区）
421100,2010,黄冈市,地级市（区）
421200,2010,咸宁市,地级市（区）
421300,2010,随州市,地级市（区）
422800,2010,恩施土家族苗族自治州,地级市（区）
429004,2010,仙桃市,省直辖县
429005,2010,潜江市,省直辖县
429006,2010,天门市,省直辖县
429021,2010,神农架林区,省直辖县
430100,2010,长沙市,地级市（区）
430200,2010,株洲市,地级市（区）
430300,2010,湘潭市,地级市（区）
430400,2010,衡阳市,地级市（区）
430500,2010,邵阳市,地级市（区）
430600,2010,岳阳市,地级市（区）
430700,2010,常德市,地级市（区）
430800,2010,张家界市,地级市（区）
430900,2010,益阳市,地级市（区）
431000,2010,郴州市,地级市（区）
431100,2010,永州市,地级市（区）
431200,2010,怀化市,地级市（区）
431300,2010,娄底市,地级市（区）
433100,2010,湘西土家族苗族自治州,地级市（区）
440100,2010,广州市,副省级城市
440200,2010,韶关市,地级市（区）
440300,2010,深圳市,副省级城市
440400,2010,珠海市,地级市（区）
440500,2010,汕头市,地级市（区）
440600,2010,佛山市,地级市（区）
440700,2010,江门市,地级市（区）
440800,2010,湛江市,地级市（区）
440900,2010,茂名市,地级市（区）
441200,2010,肇庆市,地级市（区）
441300,2010,惠州市,地级市（区）
441400,2010,梅州市,地级市（区）
441500,2010,汕尾市,地级市（区）
441600,2010,河源市,地级市（区）
441700,2010,阳江市,地级市（区）
441800,2010,清远市,地级市（区）
441900,2010,东莞市,地级市（区）
442000,2010,中山市,地级市（区）
445100,2010,潮州市,地级市（区）
445200,2010,揭阳市,地级市（区）
445300,2010,云浮市,地级市（区）
450100,2010,南宁市,地级市（区）
450200,2010,柳州市,地级市（区）
450300,2010,桂林市,地级市（区）
450400,2010,梧州市,地级市（区）
450500,2010,北海市,地级市（区）
450600,2010,防城港市,地级市（区）
450700,2010,钦州市,地级市（区）
450800,2010,贵港市,地级市（区）
450900,2010,玉林市,地级市（区）
451000,2010,百色市,地级市（区）
451100,2010,贺州市,地级市（区）
451200,2010,河池市,地级市（区）
451300,2010,来宾市,地级市（区）
451400,2010,崇左市,地级市（区）
460100,2010,海口市,地级市（区）
460200,2010,三亚市,地级市（区）
510100,2010,成都市,副省级城市
510300,2010,自贡市,地级市（区）
510400,2010,攀枝花市,地级市（区）
510500,2010,泸州市,地级市（区）
510600,2010,德阳市,地级市（区）
510700,2010,绵阳市,地级市（区）
510800,2010,广元市,地级市（区）
510900,2010,遂宁市,地级市（区）
511000,2010,内江市,地级市（区）
511100,2010,乐山市,地级市（区）
511300,2010,南充市,地级市（区）
511400,2010,眉山市,地级市（区）
511500,2010,宜宾市,地级市（区）
511600,2010,广安市,地级市（区）
511700,2010,达州市,地级市（区）
511800,2010,雅安市,地级市（区）
511900,2010,巴中市,地级市（区）
512000,2010,资阳市,地级市（区）
513200,2010,阿坝藏族羌族自治州,地级市（区）
513300,2010,甘孜藏族自治州,地级市（区）
513400,2010,凉山彝族自治州,地级市（区）
520100,2010,贵阳市,地级市（区）
520200,2010,六盘水市,地级市（区）
520300,2010,遵义市,地级市（区）
520400,2010,安顺市,地级市（区）
520500,2010,毕节市,地级市（区）
520600,2010,铜仁市,地级市（区）
522300,2010,黔西南布依族苗族自治州,地级市（区）
522600,2010,黔东南苗族侗族自治州,地级市（区）
522700,2010,黔南布依族苗族自治州,地级市（区）
530100,2010,昆明市,地级市（区）
530300,2010,曲靖市,地级市（区）
530400,2010,玉溪市,地级市（区）
530500,2010,保山市,地级市（区）
530600,2010,昭通市,地级市（区）
530700,2010,丽江市,地级市（区）
530800,2010,普洱市,地级市（区）
530900,2010,临沧市,地级市（区）
532300,2010,楚雄彝族自治州,地级市（区）
532500,2010,红河哈尼族彝族自治州,地级市（区）
532600,2010,文山壮族苗族自治州,地级市（区）
532800,2010,西双版纳傣族自治州,地级市（区）
532900,2010,大理白族自治州,地级市（区）
533100,2010,德宏傣族景颇族自治州,地级市（区）
533300,2010,怒江傈僳族自治州,地级市（区）
533400,2010,迪庆藏族自治州,地级市（区）
540100,2010,拉萨市,地级市（区）
542100,2010,昌都地区,地级市（区）
542200,2010,山南地区,地级市（区）
542300,2010,日喀则地区,地级市（区）
542400,2010,那曲地区,地级市（区）
542500,2010,阿里地区,地级市（区）
542600,2010,林芝地区,地级市（区）
610100,2010,西安市,副省级城市
610200,2010,铜川市,地级市（区）
610300,2010,宝鸡市,地级市（区）
610400,2010,咸阳市,地级市（区）
610500,2010,渭南市,地级市（区）
610600,2010,延安市,地级市（区）
610700,2010,汉中市,地级市（区）
610800,2010,榆林市,地级市（区）
610900,2010,安康市,地级市（区）
611000,2010,商洛市,地级市（区）
620100,2010,兰州市,地级市（区）
620200,2010,嘉峪关市,地级市（区）
620300,2010,金昌市,地级市（区）
620400,2010,白银市,地级市（区）
620500,2010,天水市,地级市（区）
620600,2010,武威市,地级市（区）
620700,2010,张掖市,地级市（区）
620800,2010,平凉市,地级市（区）
620900,2010,酒泉市,地级市（区）
621000,2010,庆阳市,地级市（区）
621100,2010,定西市,地级市（区）
621200,2010,陇南市,地级市（区）
622900,2010,临夏回族自治州,地级市（区）
623000,2010,甘南藏族自治州,地级市（区）
630100,2010,西宁市,地级市（区）
632100,2010,海东地区,地级市（区）
632200,2010,海北藏族自治州,地级市（区）
632300,2010,黄南藏族自治州,地级市（区）
632500,2010,海南藏族自治州,地级市（区）
632600,2010,果洛藏族自治州,地级市（区）
632700,2010,玉树藏族自治州,地级市（区）
632800,2010,海西蒙古族藏族自治州,地级市（区）
640100,2010,银川市,地级市（区）
640200,2010,石嘴山市,地级市（区）
640300,2010,吴忠市,地级市（区）
640400,2010,固原市,地级市（区）
640500,2010,中卫市,地级市（区）
650100,2010,乌鲁木齐市,地级市（区）
650200,2010,克拉玛依市,地级市（区）
652100,2010,吐鲁番地区,地级市（区）
652200,2010,哈密地区,地级市（区）
652300,2010,昌吉回族自治州,地级市（区）
652700,2010,博尔塔拉蒙古自治州,地级市（区）
652800,2010,巴音郭楞蒙古自治州,地级市（区）
652900,2010,阿克苏地区,地级市（区）
653000,2010,克孜勒苏柯尔克孜自治州,地级市（区）
653100,2010,喀什地区,地级市（区）
653200,2010,和田地区,地级市（区）
654000,2010,伊犁哈萨克自治州,地级市（区）
654200,2010,塔城地区,地级市（区）
654300,2010,阿勒泰地区,地级市（区）
659001,2010,石河子市,省直辖县
659002,2010,阿拉尔市,省直辖县
659003,2010,图木舒克市,省直辖县
659004,2010,五家渠市,省直辖县
130100,2011,石家庄市,地级市（区）
130200,2011,唐山市,地级市（区）
130300,2011,秦皇岛市,地级市（区）
130400,2011,邯郸市,地级市（区）
130500,2011,邢台市,地级市（区）
130600,2011,保定市,地级市（区）
130700,2011,张家口市,地级市（区）
130800,2011,承德市,地级市（区）
130900,2011,沧州市,地级市（区）
131000,2011,廊坊市,地级市（区）
131100,2011,衡水市,地级市（区）
140100,2011,太原市,地级市（区）
140200,2011,大同市,地级市（区）
140300,2011,阳泉市,地级市（区）
140400,2011,长治市,地级市（区）
140500,2011,晋城市,地级市（区）
140600,2011,朔州市,地级市（区）
140700,2011,晋中市,地级市（区）
140800,2011,运城市,地级市（区）
140900,2011,忻州市,地级市（区）
141000,2011,临汾市,地级市（区）
141100,2011,吕梁市,地级市（区）
150100,2011,呼和浩特市,地级市（区）
150200,2011,包头市,地级市（区）
150300,2011,乌海市,地级市（区）
150400,2011,赤峰市,地级市（区）
150500,2011,通辽市,地级市（区）
150600,2011,鄂尔多斯市,地级市（区）
150700,2011,呼伦贝尔市,地级市（区）
150800,2011,巴彦淖尔市,地级市（区）
150900,2011,乌兰察布市,地级市（区）
152200,2011,兴安盟,地级市（区）
152500,2011,锡林郭勒盟,地级市（区）
152900,2011,阿拉善盟,地级市（区）
210100,2011,沈阳市,副省级城市
210200,2011,大连市,副省级城市
210300,2011,鞍山市,地级市（区）
210400,2011,抚顺市,地级市（区）
210500,2011,本溪市,地级市（区）
210600,2011,丹东市,地级市（区）
210700,2011,锦州市,地级市（区）
210800,2011,营口市,地级市（区）
210900,2011,阜新市,地级市（区）
211000,2011,辽阳市,地级市（区）
211100,2011,盘锦市,地级市（区）
211200,2011,铁岭市,地级市（区）
211300,2011,朝阳市,地级市（区）
211400,2011,葫芦岛市,地级市（区）
220100,2011,长春市,副省级城市
220200,2011,吉林市,地级市（区）
220300,2011,四平市,地级市（区）
220400,2011,辽源市,地级市（区）
220500,2011,通化市,地级市（区）
220600,2011,白山市,地级市（区）
220700,2011,松原市,地级市（区）
220800,2011,白城市,地级市（区）
222400,2011,延边朝鲜族自治州,地级市（区）
230100,2011,哈尔滨市,副省级城市
230200,2011,齐齐哈尔市,地级市（区）
230300,2011,鸡西市,地级市（区）
230400,2011,鹤岗市,地级市（区）
230500,2011,双鸭山市,地级市（区）
230600,2011,大庆市,地级市（区）
230700,2011,伊春市,地级市（区）
230800,2011,佳木斯市,地级市（区）
230900,2011,七台河市,地级市（区）
231000,2011,牡丹江市,地级市（区）
231100,2011,黑河市,地级市（区）
231200,2011,绥化市,地级市（区）
232700,2011,大兴安岭地区,地级市（区）
320100,2011,南京市,副省级城市
320200,2011,无锡市,地级市（区）
320300,2011,徐州市,地级市（区）
320400,2011,常州市,地级市（区）
320500,2011,苏州市,地级市（区）
320600,2011,南通市,地级市（区）
320700,2011,连云港市,地级市（区）
320800,2011,淮安市,地级市（区）
320900,2011,盐城市,地级市（区）
321000,2011,扬州市,地级市（区）
321100,2011,镇江市,地级市（区）
321200,2011,泰州市,地级市（区）
321300,2011,宿迁市,地级市（区）
330100,2011,杭州市,副省级城市
330200,2011,宁波市,副省级城市
330300,2011,温州市,地级市（区）
330400,2011,嘉兴市,地级市（区）
330500,2011,湖州市,地级市（区）
330600,2011,绍兴市,地级市（区）
330700,2011,金华市,地级市（区）
330800,2011,衢州市,地级市（区）
330900,2011,舟山市,地级市（区）
331000,2011,台州市,地级市（区）
331100,2011,丽水市,地级市（区）
340100,2011,合肥市,地级市（区）
340200,2011,芜湖市,地级市（区）
340300,2011,蚌埠市,地级市（区）
340400,2011,淮南市,地级市（区）
340500,2011,马鞍山市,地级市（区）
340600,2011,淮北市,地级市（区）
340700,2011,铜陵市,地级市（区）
340800,2011,安庆市,地级市（区）
341000,2011,黄山市,地级市（区）
341100,2011,滁州市,地级市（区）
341200,2011,阜阳市,地级市（区）
341300,2011,宿州市,地级市（区）
341500,2011,六安市,地级市（区）
341600,2011,亳州市,地级市（区）
341700,2011,池州市,地级市（区）
341800,2011,宣城市,地级市（区）
350100,2011,福州市,地级市（区）
350200,2011,厦门市,副省级城市
350300,2011,莆田市,地级市（区）
350400,2011,三明市,地级市（区）
350500,2011,泉州市,地级市（区）
350600,2011,漳州市,地级市（区）
350700,2011,南平市,地级市（区）
350800,2011,龙岩市,地级市（区）
350900,2011,宁德市,地级市（区）
360100,2011,南昌市,地级市（区）
360200,2011,景德镇市,地级市（区）
360300,2011,萍乡市,地级市（区）
360400,2011,九江市,地级市（区）
360500,2011,新余市,地级市（区）
360600,2011,鹰潭市,地级市（区）
360700,2011,赣州市,地级市（区）
360800,2011,吉安市,地级市（区）
360900,2011,宜春市,地级市（区）
361000,2011,抚州市,地级市（区）
361100,2011,上饶市,地级市（区）
370100,2011,济南市,副省级城市
370200,2011,青岛市,副省级城市
370300,2011,淄博市,地级市（区）
370400,2011,枣庄市,地级市（区）
370500,2011,东营市,地级市（区）
370600,2011,烟台市,地级市（区）
370700,2011,潍坊市,地级市（区）
370800,2011,济宁市,地级市（区）
370900,2011,泰安市,地级市（区）
371000,2011,威海市,地级市（区）
371100,2011,日照市,地级市（区）
371200,2011,莱芜市,地级市（区）
371300,2011,临沂市,地级市（区）
371400,2011,德州市,地级市（区）
371500,2011,聊城市,地级市（区）
371600,2011,滨州市,地级市（区）
371700,2011,菏泽市,地级市（区）
410100,2011,郑州市,地级市（区）
410200,2011,开封市,地级市（区）
410300,2011,洛阳市,地级市（区）
410400,2011,平顶山市,地级市（区）
410500,2011,安阳市,地级市（区）
410600,2011,鹤壁市,地级市（区）
410700,2011,新乡市,地级市（区）
410800,2011,焦作市,地级市（区）
410900,2011,濮阳市,地级市（区）
411000,2011,许昌市,地级市（区）
411100,2011,漯河市,地级市（区）
411200,2011,三门峡市,地级市（区）
411300,2011,南阳市,地级市（区）
411400,2011,商丘市,地级市（区）
411500,2011,信阳市,地级市（区）
411600,2011,周口市,地级市（区）
411700,2011,驻马店市,地级市（区）
419001,2011,济源市,省直辖县
420100,2011,武汉市,副省级城市
420200,2011,黄石市,地级市（区）
420300,2011,十堰市,地级市（区）
420500,2011,宜昌市,地级市（区）
420600,2011,襄阳市,地级市（区）
420700,2011,鄂州市,地级市（区）
420800,2011,荆门市,地级市（区）
420900,2011,孝感市,地级市（区）
421000,2011,荆州市,地级市（区）
421100,2011,黄冈市,地级市（区）
421200,2011,咸宁市,地级市（区）
421300,2011,随州市,地级市（区）
422800,2011,恩施土家族苗族自治州,地级市（区）
429004,2011,仙桃市,省直辖县
429005,2011,潜江市,省直辖县
429006,2011,天门市,省直辖县
429021,2011,神农架林区,省直辖县
430100,2011,长沙市,地级市（区）
430200,2011,株洲市,地级市（区）
430300,2011,湘潭市,地级市（区）
430400,2011,衡阳市,地级市（区）
430500,2011,邵阳市,地级市（区）
430600,2011,岳阳市,地级市（区）
430700,2011,常德市,地级市（区）
430800,2011,张家界市,地级市（区）
430900,2011,益阳市,地级市（区）
431000,2011,郴州市,地级市（区）
431100,2011,永州市,地级市（区）
431200,2011,怀化市,地级市（区）
431300,2011,娄底市,地级市（区）
433100,2011,湘西土家族苗族自治州,地级市（区）
440100,2011,广州市,副省级城市
440200,2011,韶关市,地级市（区）
440300,2011,深圳市,副省级城市
440400,2011,珠海市,地级市（区）
440500,2011,汕头市,地级市（区）
440600,2011,佛山市,地级市（区）
440700,2011,江门市,地级市（区）
440800,2011,湛江市,地级市（区）
440900,2011,茂名市,地级市（区）
441200,2011,肇庆市,地级市（区）
441300,2011,惠州市,地级市（区）
441400,2011,梅州市,地级市（区）
441500,2011,汕尾市,地级市（区）
441600,2011,河源市,地级市（区）
441700,2011,阳江市,地级市（区）
441800,2011,清远市,地级市（区）
441900,2011,东莞市,地级市（区）
442000,2011,中山市,地级市（区）
445100,2011,潮州市,地级市（区）
445200,2011,揭阳市,地级市（区）
445300,2011,云浮市,地级市（区）
450100,2011,南宁市,地级市（区）
450200,2011,柳州市,地级市（区）
450300,2011,桂林市,地级市（区）
450400,2011,梧州市,地级市（区）
450500,2011,北海市,地级市（区）
450600,2011,防城港市,地级市（区）
450700,2011,钦州市,地级市（区）
450800,2011,贵港市,地级市（区）
450900,2011,玉林市,地级市（区）
451000,2011,百色市,地级市（区）
451100,2011,贺州市,地级市（区）
451200,2011,河池市,地级市（区）
451300,2011,来宾市,地级市（区）
451400,2011,崇左市,地级市（区）
460100,2011,海口市,地级市（区）
460200,2011,三亚市,地级市（区）
510100,2011,成都市,副省级城市
510300,2011,自贡市,地级市（区）
510400,2011,攀枝花市,地级市（区）
510500,2011,泸州市,地级市（区）
510600,2011,德阳市,地级市（区）
510700,2011,绵阳市,地级市（区）
510800,2011,广元市,地级市（区）
510900,2011,遂宁市,地级市（区）
511000,2011,内江市,地级市（区）
511100,2011,乐山市,地级市（区）
511300,2011,南充市,地级市（区）
511400,2011,眉山市,地级市（区）
511500,2011,宜宾市,地级市（区）
511600,2011,广安市,地级市（区）
511700,2011,达州市,地级市（区）
511800,2011,雅安市,地级市（区）
511900,2011,巴中市,地级市（区）
512000,2011,资阳市,地级市（区）
513200,2011,阿坝藏族羌族自治州,地级市（区）
513300,2011,甘孜藏族自治州,地级市（区）
513400,2011,凉山彝族自治州,地级市（区）
520100,2011,贵阳市,地级市（区）
520200,2011,六盘水市,地级市（区）
520300,2011,遵义市,地级市（区）
520400,2011,安顺市,地级市（区）
520500,2011,毕节市,地级市（区）
520600,2011,铜仁市,地级市（区）
522300,2011,黔西南布依族苗族自治州,地级市（区）
522600,2011,黔东南苗族侗族自治州,地级市（区）
522700,2011,黔南布依族苗族自治州,地级市（区）
530100,2011,昆明市,地级市（区）
530300,2011,曲靖市,地级市（区）
530400,2011,玉溪市,地级市（区）
530500,2011,保山市,地级市（区）
530600,2011,昭通市,地级市（区）
530700,2011,丽江市,地级市（区）
530800,2011,普洱市,地级市（区）
530900,2011,临沧市,地级市（区）
532300,2011,楚雄彝族自治州,地级市（区）
532500,2011,红河哈尼族彝族自治州,地级市（区）
532600,2011,文山壮族苗族自治州,地级市（区）
532800,2011,西双版纳傣族自治州,地级市（区）
532900,2011,大理白族自治州,地级市（区）
533100,2011,德宏傣族景颇族自治州,地级市（区）
533300,2011,怒江傈僳族自治州,地级市（区）
533400,2011,迪庆藏族自治州,地级市（区）
540100,2011,拉萨市,地级市（区）
542100,2011,昌都地区,地级市（区）
542200,2011,山南地区,地级市（区）
542300,2011,日喀则地区,地级市（区）
542400,2011,那曲地区,地级市（区）
542500,2011,阿里地区,地级市（区）
542600,2011,林芝地区,地级市（区）
610100,2011,西安市,副省级城市
610200,2011,铜川市,地级市（区）
610300,2011,宝鸡市,地级市（区）
610400,2011,咸阳市,地级市（区）
610500,2011,渭南市,地级市（区）
610600,2011,延安市,地级市（区）
610700,2011,汉中市,地级市（区）
610800,2011,榆林市,地级市（区）
610900,2011,安康市,地级市（区）
611000,2011,商洛市,地级市（区）
620100,2011,兰州市,地级市（区）
620200,2011,嘉峪关市,地级市（区）
620300,2011,金昌市,地级市（区）
620400,2011,白银市,地级市（区）
620500,2011,天水市,地级市（区）
620600,2011,武威市,地级市（区）
620700,2011,张掖市,地级市（区）
620800,2011,平凉市,地级市（区）
620900,2011,酒泉市,地级市（区）
621000,2011,庆阳市,地级市（区）
621100,2011,定西市,地级市（区）
621200,2011,陇南市,地级市（区）
622900,2011,临夏回族自治州,地级市（区）
623000,2011,甘南藏族自治州,地级市（区）
630100,2011,西宁市,地级市（区）
632100,2011,海东地区,地级市（区）
632200,2011,海北藏族自治州,地级市（区）
632300,2011,黄南藏族自治州,地级市（区）
632500,2011,海南藏族自治州,地级市（区）
632600,2011,果洛藏族自治州,地级市（区）
632700,2011,玉树藏族自治州,地级市（区）
632800,2011,海西蒙古族藏族自治州,地级市（区）
640100,2011,银川市,地级市（区）
640200,2011,石嘴山市,地级市（区）
640300,2011,吴忠市,地级市（区）
640400,2011,固原市,地级市（区）
640500,2011,中卫市,地级市（区）
650100,2011,乌鲁木齐市,地级市（区）
650200,2011,克拉玛依市,地级市（区）
652100,2011,吐鲁番地区,地级市（区）
652200,2011,哈密地区,地级市（区）
652300,2011,昌吉回族自治州,地级市（区）
652700,2011,博尔塔拉蒙古自治州,地级市（区）
652800,2011,巴音郭楞蒙古自治州,地级市（区）
652900,2011,阿克苏地区,地级市（区）
653000,2011,克孜勒苏柯尔克孜自治州,地级市（区）
653100,2011,喀什地区,地级市（区）
653200,2011,和田地区,地级市（区）
654000,2011,伊犁哈萨克自治州,地级市（区）
654200,2011,塔城地区,地级市（区）
654300,2011,阿勒泰地区,地级市（区）
659001,2011,石河子市,省直辖县
659002,2011,阿拉尔市,省直辖县
659003,2011,图木舒克市,省直辖县
659004,2011,五家渠市,省直辖县
130100,2012,石家庄市,地级市（区）
130100,2013,石家庄市,地级市（区）
130200,2012,唐山市,地级市（区）
130200,2013,唐山市,地级市（区）
130300,2012,秦皇岛市,地级市（区）
130300,2013,秦皇岛市,地级市（区）
130400,2012,邯郸市,地级市（区）
130400,2013,邯郸市,地级市（区）
130500,2012,邢台市,地级市（区）
130500,2013,邢台市,地级市（区）
130600,2012,保定市,地级市（区）
130600,2013,保定市,地级市（区）
130700,2012,张家口市,地级市（区）
130700,2013,张家口市,地级市（区）
130800,2012,承德市,地级市（区）
130800,2013,承德市,地级市（区）
130900,2012,沧州市,地级市（区）
130900,2013,沧州市,地级市（区）
131000,2012,廊坊市,地级市（区）
131000,2013,廊坊市,地级市（区）
131100,2012,衡水市,地级市（区）
131100,2013,衡水市,地级市（区）
140100,2012,太原市,地级市（区）
140100,2013,太原市,地级市（区）
140200,2012,大同市,地级市（区）
140200,2013,大同市,地级市（区）
140300,2012,阳泉市,地级市（区）
140300,2013,阳泉市,地级市（区）
140400,2012,长治市,地级市（区）
140400,2013,长治市,地级市（区）
140500,2012,晋城市,地级市（区）
140500,2013,晋城市,地级市（区）
140600,2012,朔州市,地级市（区）
140600,2013,朔州市,地级市（区）
140700,2012,晋中市,地级市（区）
140700,2013,晋中市,地级市（区）
140800,2012,运城市,地级市（区）
140800,2013,运城市,地级市（区）
140900,2012,忻州市,地级市（区）
140900,2013,忻州市,地级市（区）
141000,2012,临汾市,地级市（区）
141000,2013,临汾市,地级市（区）
141100,2012,吕梁市,地级市（区）
141100,2013,吕梁市,地级市（区）
150100,2012,呼和浩特市,地级市（区）
150100,2013,呼和浩特市,地级市（区）
150200,2012,包头市,地级市（区）
150200,2013,包头市,地级市（区）
150300,2012,乌海市,地级市（区）
150300,2013,乌海市,地级市（区）
150400,2012,赤峰市,地级市（区）
150400,2013,赤峰市,地级市（区）
150500,2012,通辽市,地级市（区）
150500,2013,通辽市,地级市（区）
150600,2012,鄂尔多斯市,地级市（区）
150600,2013,鄂尔多斯市,地级市（区）
150700,2012,呼伦贝尔市,地级市（区）
150700,2013,呼伦贝尔市,地级市（区）
150800,2012,巴彦淖尔市,地级市（区）
150800,2013,巴彦淖尔市,地级市（区）
150900,2012,乌兰察布市,地级市（区）
150900,2013,乌兰察布市,地级市（区）
152200,2012,兴安盟,地级市（区）
152200,2013,兴安盟,地级市（区）
152500,2012,锡林郭勒盟,地级市（区）
152500,2013,锡林郭勒盟,地级市（区）
152900,2012,阿拉善盟,地级市（区）
152900,2013,阿拉善盟,地级市（区）
210100,2012,沈阳市,副省级城市
210100,2013,沈阳市,副省级城市
210200,2012,大连市,副省级城市
210200,2013,大连市,副省级城市
210300,2012,鞍山市,地级市（区）
210300,2013,鞍山市,地级市（区）
210400,2012,抚顺市,地级市（区）
210400,2013,抚顺市,地级市（区）
210500,2012,本溪市,地级市（区）
210500,2013,本溪市,地级市（区）
210600,2012,丹东市,地级市（区）
210600,2013,丹东市,地级市（区）
210700,2012,锦州市,地级市（区）
210700,2013,锦州市,地级市（区）
210800,2012,营口市,地级市（区）
210800,2013,营口市,地级市（区）
210900,2012,阜新市,地级市（区）
210900,2013,阜新市,地级市（区）
211000,2012,辽阳市,地级市（区）
211000,2013,辽阳市,地级市（区）
211100,2012,盘锦市,地级市（区）
211100,2013,盘锦市,地级市（区）
211200,2012,铁岭市,地级市（区）
211200,2013,铁岭市,地级市（区）
211300,2012,朝阳市,地级市（区）
211300,2013,朝阳市,地级市（区）
211400,2012,葫芦岛市,地级市（区）
211400,2013,葫芦岛市,地级市（区）
220100,2012,长春市,副省级城市
220100,2013,长春市,副省级城市
220200,2012,吉林市,地级市（区）
220200,2013,吉林市,地级市（区）
220300,2012,四平市,地级市（区）
220300,2013,四平市,地级市（区）
220400,2012,辽源市,地级市（区）
220400,2013,辽源市,地级市（区）
220500,2012,通化市,地级市（区）
220500,2013,通化市,地级市（区）
220600,2012,白山市,地级市（区）
220600,2013,白山市,地级市（区）
220700,2012,松原市,地级市（区）
220700,2013,松原市,地级市（区）
220800,2012,白城市,地级市（区）
220800,2013,白城市,地级市（区）
222400,2012,延边朝鲜族自治州,地级市（区）
222400,2013,延边朝鲜族自治州,地级市（区）
230100,2012,哈尔滨市,副省级城市
230100,2013,哈尔滨市,副省级城市
230200,2012,齐齐哈尔市,地级市（区）
230200,2013,齐齐哈尔市,地级市（区）
230300,2012,鸡西市,地级市（区）
230300,2013,鸡西市,地级市（区）
230400,2012,鹤岗市,地级市（区）
230400,2013,鹤岗市,地级市（区）
230500,2012,双鸭山市,地级市（区）
230500,2013,双鸭山市,地级市（区）
230600,2012,大庆市,地级市（区）
230600,2013,大庆市,地级市（区）
230700,2012,伊春市,地级市（区）
230700,2013,伊春市,地级市（区）
230800,2012,佳木斯市,地级市（区）
230800,2013,佳木斯市,地级市（区）
230900,2012,七台河市,地级市（区）
230900,2013,七台河市,地级市（区）
231000,2012,牡丹江市,地级市（区）
231000,2013,牡丹江市,地级市（区）
231100,2012,黑河市,地级市（区）
